;index;game_id_base;max_players_base;max_playtime_base;min_age_base;min_players_base;min_playtime_base;year_published_base;category_base;average_rating_base;users_rated_base;average_learning_complexity_api;average_strategy_complexity_api;min_age_category_base;year_published_category_base;users_rated_log_base;economic_d;negotiation_d;cardgame_d;fantasy_d;abstractstrategy_d;medieval_d;ancient_d;exploration_d;bluffing_d;sciencefiction_d;dice_d;fighting_d;adventure_d;wargame_d;humor_d;partygame_d;animals_d;childrensgame_d;deduction_d;movies/tv/radiotheme_d;price_api;price_ca_api;price_uk_api;price_au_api;discount_api;listing_clicks_api
79;93;142;5;90;12;3;90;1999;Economic;6.47906;639;0.0;0.0;8-12;1991-2000;6.459904454377535;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
80;94;145;5;90;16;2;90;1984;City Building,Negotiation;6.4461699999999995;324;0.0;0.0;13-17;1981-1990;5.780743515792329;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
81;96;147;4;90;13;2;90;1974;Economic,Industry / Manufacturing;6.777769999999999;930;0.0;0.0;13-17;1971-1980;6.835184586147301;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.49;0.0;0.0;0.0;-0.31;0
82;97;150;8;30;6;2;30;1995;Action / Dexterity,Children's Game,Party Game,Racing,Sports;7.24935;7562;0.0;0.0;0-7;1991-2000;8.930890984450878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;111.99;0.0;164.99;0.0;0
83;98;152;8;60;11;2;60;1995;Card Game,Game System;7.181780000000001;1711;0.0;0.0;8-12;1991-2000;7.444833273892193;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95;0.0;0.0;0.0;0
84;99;153;6;60;10;2;60;1998;Card Game;6.42598;1414;0.0;0.0;8-12;1991-2000;7.254177846456518;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.55;0.0;0.0;0.0;0.0;0
85;100;154;2;360;12;2;360;1999;Adventure,American West,Card Game,Economic,Trains,Transportation;6.66914;81;0.0;0.0;8-12;1991-2000;4.394449154672439;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
86;101;155;4;60;12;3;60;1993;Card Game,Deduction;6.96495;573;0.0;0.0;8-12;1991-2000;6.35088571671474;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0
87;102;156;6;60;10;2;60;1985;Animals,Exploration,Transportation;6.89775;517;0.0;0.0;8-12;1981-1990;6.248042874508429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
88;103;157;6;240;10;2;180;1990;Economic,Trains,Transportation;7.05898;1561;0.0;0.0;8-12;1981-1990;7.353081920515432;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0
89;104;162;2;90;12;2;90;1979;Science Fiction,Wargame;6.49136;2263;0.0;0.0;8-12;1971-1980;7.724446645633537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
90;105;163;6;60;12;2;60;1984;Bluffing,Party Game,Word Game;6.392469999999999;3947;0.0;0.0;8-12;1981-1990;8.280711075662847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.99;20.95;0.0;29.95;0.0;0
91;106;164;6;30;12;3;30;1996;Card Game,Spies/Secret Agents;5.40672;1116;0.0;0.0;8-12;1991-2000;7.017506142941256;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.25;0.0;0.0;23.0;0.0;0
92;107;165;2;20;10;1;20;1977;Abstract Strategy,Deduction,Puzzle;6.35521;737;0.0;0.0;8-12;1971-1980;6.602587892189336;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;49.95;0.0;0.0;0.0;0
93;109;166;6;120;10;2;120;1993;Educational,Medical;5.7058800000000005;119;0.0;0.0;8-12;1991-2000;4.77912349311153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
94;110;168;6;180;12;2;180;1982;Economic,Trains,Transportation;6.91675;2482;0.0;0.0;8-12;1981-1990;7.8168199657645525;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0
95;111;169;2;30;8;2;30;1993;Card Game,Sports;6.50667;1386;0.0;0.0;8-12;1991-2000;7.234177179749849;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.95;54.95;0.0;0.0;0.0;0
96;115;170;6;30;8;2;30;1982;Card Game,Mafia;6.1159;3409;0.0;0.0;8-12;1981-1990;8.134174272137903;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.99;15.95;0.0;29.95;0.0;0
97;116;172;6;20;8;3;20;1997;Card Game,Economic;7.22213;15544;2.0;2.5;8-12;1991-2000;9.651429991057276;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.99;13.95;0.0;47.95;0.67;29
98;117;173;10;120;10;2;120;1991;Racing,Sports;6.99229;7085;0.0;0.0;8-12;1991-2000;8.865735152124781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
99;119;176;8;30;10;3;30;1996;Card Game,Zombies;5.85431;1919;0.0;0.0;8-12;1991-2000;7.5595594960077;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
100;120;178;2;15;8;2;15;1997;Abstract Strategy;5.94555;191;0.0;0.0;8-12;1991-2000;5.25227342804663;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
101;121;181;6;120;10;2;120;1959;Negotiation,Territory Building,Wargame;5.57906;21836;3.0;2.0;8-12;1951-1960;9.991315262901649;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;35.95;18.63;48.0;0.23;0
102;122;185;5;30;8;2;30;1998;Print & Play,Racing;5.39;680;0.0;0.0;8-12;1991-2000;6.522092798170152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
103;123;189;4;90;10;3;90;1999;Medieval,Negotiation;6.973789999999999;831;0.0;0.0;8-12;1991-2000;6.7226297948554485;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
104;124;192;6;45;10;3;45;1999;Card Game;6.3659;881;0.0;0.0;8-12;1991-2000;6.78105762593618;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
105;125;193;10;30;8;2;30;1981;Dice;5.69269;401;0.0;0.0;8-12;1981-1990;5.993961427306569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
106;126;194;4;45;10;2;45;1997;Card Game,City Building,Comic Book / Strip,Fantasy;6.26817;752;0.0;0.0;8-12;1991-2000;6.62273632394984;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
107;127;196;6;75;12;3;75;1986;Negotiation,Political;6.99614;2452;0.0;0.0;8-12;1981-1990;7.804659297056102;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.95;0.0;0.0;0.0;0.0;0
108;128;199;4;45;10;2;45;1994;City Building;6.68878;3694;0.0;0.0;8-12;1991-2000;8.214465160759186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.99;24.95;0.0;0.0;0.15;0
109;129;200;4;60;10;2;60;1996;Exploration;6.50041;1239;0.0;0.0;8-12;1991-2000;7.122059881629142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.95;0.0;0.0;0.0;0.0;0
110;130;201;2;30;10;2;30;1997;Abstract Strategy,Medieval;6.820819999999999;2361;0.0;0.0;8-12;1991-2000;7.766840537085513;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.9;16.93;0.0;0.0;-0.24;0
111;131;202;4;120;12;2;120;1988;Wargame;6.33415;600;0.0;0.0;8-12;1981-1990;6.396929655216146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.99;0.0;0.0;0.0;0
112;132;204;4;60;12;2;60;1999;Trains;6.871010000000001;2081;2.0;3.0;8-12;1991-2000;7.640603826393634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.47;84.95;0.0;97.95;0.0;0
113;133;214;4;60;10;2;45;1989;Abstract Strategy;6.28113;1994;0.0;0.0;8-12;1981-1990;7.597897950521784;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.95;0.0;26.04;0.0;0.0;0
114;134;215;10;60;10;3;60;1991;Card Game;7.60888;10556;0.0;0.0;8-12;1991-2000;9.264449697623215;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.47;12.95;11.99;21.99;0.0;0
115;135;217;4;30;13;2;30;1989;Action / Dexterity,Party Game;6.50098;2629;0.0;0.0;13-17;1981-1990;7.874358824729881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;32.99;0.0;0.0;56.99;0.0;0
116;136;218;4;25;12;2;25;1965;Negotiation;5.77588;228;0.0;0.0;8-12;1961-1970;5.429345628954441;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.95;0.0;0.0;0.0;0.0;0
117;137;220;5;30;10;3;15;1995;Card Game;6.76805;4339;0.0;0.0;8-12;1991-2000;8.37539918579835;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;9.95;13.51;0.0;0.25;0
118;138;221;5;360;12;2;240;1986;Civil War,Wargame;7.00973;4283;0.0;0.0;8-12;1981-1990;8.36240897761537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;198.65;0.0;0.0;0.0;-2.06;0
119;139;222;6;40;10;2;40;1999;Card Game,Science Fiction;6.08948;1300;0.0;0.0;8-12;1991-2000;7.170119543449628;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
120;140;228;4;20;13;2;20;1996;Card Game,Fighting;5.64856;2362;0.0;0.0;13-17;1991-2000;7.767263996757308;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.4;0.0;0.0;27.99;0.0;0
121;141;229;6;60;10;2;60;1999;Card Game,Fantasy,Travel;6.23698;1218;0.0;0.0;8-12;1991-2000;7.1049654482698426;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.9;0.0;0.0;0.0;0.0;0
122;142;230;6;180;12;1;180;1988;Economic,Exploration,Science Fiction,Space Exploration,Transportation;7.17453;2416;0.0;0.0;8-12;1981-1990;7.789868559054706;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.95;0.0;0.0;0.0;0
123;143;234;2;200;12;2;40;1996;Ancient,Political,Wargame;7.82769;4305;0.0;0.0;8-12;1991-2000;8.367532416861831;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0
124;144;237;2;60;12;2;60;1974;Age of Reason,American Indian Wars,American Revolutionary War,Napoleonic,Nautical,Pirates,Post-Napoleonic,Wargame;6.99472;1694;0.0;0.0;8-12;1971-1980;7.434847875211999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
125;145;240;5;240;12;3;240;1986;Civilization,Medieval,Wargame;7.22662;3585;0.0;0.0;8-12;1981-1990;8.184513753033722;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129.95;63.62;0.0;0.0;0
126;146;241;6;180;14;1;180;1994;Exploration,Renaissance;6.0348;171;0.0;0.0;13-17;1991-2000;5.14166355650266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.95;0.0;0.0;0.0;0.0;0
127;147;242;7;240;16;2;240;1978;Bluffing,Humor,Mafia,Negotiation,Political,Wargame;6.76122;4450;0.0;0.0;13-17;1971-1980;8.400659375160286;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.95;36.99;0.0;0.0;0.25;0
128;148;243;2;480;14;2;120;1985;Wargame,World War II;7.937710000000001;2938;5.0;3.0;13-17;1981-1990;7.9854843567338225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.27;0.0;0.0;0
129;149;248;5;240;12;3;240;1987;Medieval,Negotiation,Political,Territory Building;6.4994;586;0.0;0.0;8-12;1981-1990;6.373319789577012;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
130;150;249;6;90;12;3;90;1993;Nautical,Negotiation;6.6131;2986;0.0;0.0;8-12;1991-2000;8.001689978099135;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.03;39.95;0.0;0
131;152;250;7;360;12;2;360;1994;Bluffing,Negotiation,Political,Post-Napoleonic,Territory Building,Wargame;6.62425;341;0.0;0.0;8-12;1991-2000;5.831882477283517;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
132;154;257;8;45;12;3;45;1996;Humor,Murder/Mystery;6.15279;5268;0.0;0.0;8-12;1991-2000;8.569406062863171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;24.99;31.95;0.0;0.0;0.37;0
133;155;258;6;30;8;2;5;1997;Card Game;5.69886;12304;1.6666666666666667;2.0;8-12;1991-2000;9.417679691745425;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.99;14.02;0.0;25.95;0.0;0
134;156;259;6;60;10;2;60;1997;Card Game,Nautical,World War II;6.49863;494;0.0;0.0;8-12;1991-2000;6.202535517187923;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
135;158;263;4;45;12;2;45;1997;Card Game;6.11949;331;0.0;0.0;8-12;1991-2000;5.802118375377063;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
136;159;264;8;120;10;2;120;1988;American Revolutionary War,Card Game,Napoleonic,Nautical,Wargame;6.249;611;0.0;0.0;8-12;1981-1990;6.415096959171596;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
137;160;270;5;120;12;2;120;1997;Civilization,Economic;6.35628;487;0.0;0.0;8-12;1991-2000;6.18826412308259;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
138;161;271;5;30;7;3;30;1998;Card Game,Real-time;5.95769;411;0.0;0.0;0-7;1991-2000;6.018593214496234;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.99;0.0;0.0;0.0;0.0;0
139;162;273;6;120;14;3;120;1997;Bluffing,Exploration,Negotiation,Political,Post-Napoleonic,Wargame;5.65114;132;0.0;0.0;13-17;1991-2000;4.882801922586371;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
140;163;277;5;60;10;3;30;1991;Card Game,Civilization;5.9463099999999995;849;0.0;0.0;8-12;1991-2000;6.744059186311348;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;34.99;0.0;29.99;0.0;0
141;164;278;2;90;10;2;90;1996;Card Game,City Building,Territory Building;6.77393;11105;0.0;0.0;8-12;1991-2000;9.315150736328528;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.96;0.0;0.0;0.0;0.0;0
142;165;281;5;45;10;2;45;1991;Economic,Nautical;4.75;130;0.0;0.0;8-12;1991-2000;4.867534450455582;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
143;166;282;6;300;12;2;300;1997;Medieval,Wargame;6.0403;67;0.0;0.0;8-12;1991-2000;4.204692619390966;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
144;168;284;8;240;14;2;240;1995;American West,Economic,Negotiation,Transportation,Wargame;6.22308;130;0.0;0.0;13-17;1991-2000;4.867534450455582;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;39.95;0.0;0.0;0.0;0.0;0
145;169;287;6;45;8;2;45;1967;Abstract Strategy,Puzzle;6.5089;1444;0.0;0.0;8-12;1961-1970;7.275172319452771;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;0.0;0.0;0.0;0.0;0
146;170;289;4;360;12;3;360;1999;Ancient,Territory Building,Wargame;6.695410000000001;196;0.0;0.0;8-12;1991-2000;5.278114659230517;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
147;171;290;5;20;7;2;20;1990;American West,Card Game;5.72677;620;0.0;0.0;0-7;1981-1990;6.429719478039138;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
148;173;291;8;120;8;3;120;1988;Negotiation,Political;5.80276;163;0.0;0.0;8-12;1981-1990;5.093750200806762;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
149;174;294;5;90;10;2;90;1998;Bluffing,Fantasy,Medieval;6.78667;75;0.0;0.0;8-12;1991-2000;4.31748811353631;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
150;175;296;6;90;12;2;60;1998;Economic,Medieval;6.76731;1066;0.0;0.0;8-12;1991-2000;6.97166860472579;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
151;176;299;6;60;14;2;60;1990;Ancient,Book,Medieval,Miniatures,Wargame;7.145589999999999;563;0.0;0.0;13-17;1981-1990;6.333279628139691;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.42;0.0;0.0;0.0;0.0;0
152;177;300;6;30;8;2;30;1993;Abstract Strategy,Ancient;6.13258;1197;0.0;0.0;8-12;1991-2000;7.087573705557973;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.81;0.0;0.0;0.0;0.0;0
153;178;301;5;30;10;2;30;1996;Card Game;6.1877;317;0.0;0.0;8-12;1991-2000;5.75890177387728;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
154;179;309;2;20;8;2;20;1997;Abstract Strategy,Card Game;6.20714;70;0.0;0.0;8-12;1991-2000;4.248495242049359;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
155;180;314;5;60;12;3;60;1993;Medieval,Wargame;6.24854;171;0.0;0.0;8-12;1991-2000;5.14166355650266;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
156;181;321;4;45;8;2;45;1995;Children's Game;6.3309;673;0.0;0.0;8-12;1991-2000;6.511745329644728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0
157;182;322;4;45;10;3;45;1998;Economic,Nautical,Racing;6.4854400000000005;449;0.0;0.0;8-12;1991-2000;6.1070228877422545;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
158;183;327;4;10;4;2;10;1992;Action / Dexterity,Animals,Aviation / Flight,Children's Game,Electronic,Movies / TV / Radio theme,Real-time;6.8898399999999995;6617;1.0;1.0;0-7;1991-2000;8.797397374012059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;24.95;0.0;0
159;185;330;2;120;14;2;120;1987;Comic Book / Strip,Science Fiction,Wargame;6.42973;374;0.0;0.0;13-17;1981-1990;5.924255797414532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.95;0.0;0.0;0
